income,credit_score,loan_amount,job_experience,assets_value,existing_loan_amount,approval
166333,828,8136844,13,1609294,1836312,1
44656,533,5938899,15,119054,3497449,0
42984,819,1042638,5,1153969,0,1
37952,440,359946,35,2928635,405310,1
47550,343,9139621,6,2184664,669978,0
33399,697,317223,19,1375508,71724,1
112268,399,483090,23,651479,210247,1
33422,379,1912413,24,11261842,0,1
46072,767,2994190,27,21130412,469722,1
81160,893,3787384,16,8777484,0,1
72057,851,9818149,14,258810,3793865,0
82174,404,4245817,1,1645449,0,0
76839,711,4283342,12,112601,0,1
281128,570,2155021,19,4633308,3606185,1
82677,375,289353,25,1248898,0,1
64734,335,1648248,35,607310,2539082,0
92519,664,2103797,3,5890045,1898430,1
48404,331,6198601,31,753540,0,0
37025,461,444623,3,4974636,807203,0
324541,678,2304333,22,623954,342011,1
122097,769,903261,24,350218,231721,1
63462,573,8941566,34,1775202,393261,0
82483,406,3279491,14,1692423,0,1
60509,794,789575,6,1493349,0,1
45847,670,2651978,28,389863,116542,1
117144,869,5344240,16,15231278,492039,1
106847,791,6676697,0,833430,1769119,0
63545,847,3355928,33,6725603,3238985,1
112436,650,6273337,33,1293439,153804,1
32944,676,832390,12,4771443,4077157,1
126399,595,406798,13,4453201,1044032,1
100634,462,2595475,14,2147332,23038,1
32837,676,1938397,1,3211472,4203287,0
103276,801,386908,1,630416,406242,1
36348,632,2621977,8,13205022,20598,1
71270,782,475609,14,641148,0,1
112641,767,7445246,9,7264073,20322,1
55858,613,1065693,12,9278366,72506,1
32116,872,297254,20,7934025,210614,1
76499,806,3469716,35,4474630,520823,1
291014,391,7128025,2,11478513,4253118,1
39359,855,5096929,18,131176,0,0
37473,779,331491,16,725541,168220,1
156582,588,778975,4,4486203,2612608,1
46146,712,434170,33,4336333,140999,1
105263,820,5322923,7,97583,1871072,1
41673,882,8356131,6,3172824,136063,0
295055,540,4989023,0,6644345,2925147,0
43826,696,356304,28,799694,136945,1
100920,779,2621330,3,191567,0,1
147836,390,3114446,32,435982,117776,0
127995,673,6559643,13,1430848,0,1
48778,767,9537877,19,2324365,796944,0
58666,528,6442466,24,257054,0,0
461238,588,9162039,35,157097,0,1
444570,703,4167631,12,2219359,151733,1
95370,651,1307246,0,223555,0,1
66165,586,801194,20,4865363,406027,1
52332,644,5252822,30,5863713,1322461,0
65292,534,3134283,13,4585261,509243,1
39101,733,417488,29,344985,0,1
136728,335,257200,29,3405129,2259480,0
55715,737,548887,16,519454,1006692,1
41858,472,9334856,15,3777209,593134,0
35676,792,5794295,10,4858145,559689,0
45762,836,1831875,34,6928631,0,1
149581,867,1718437,31,7810381,1330948,1
152514,642,1061957,18,1652867,96657,1
75115,783,9010916,31,23719772,1508356,1
125989,617,8749186,26,574824,813909,0
103560,528,5149560,24,1487398,0,0
39853,684,726588,29,395092,179823,1
78651,634,581970,32,2992576,434457,1
187289,551,9341027,10,3546265,468329,1
99487,545,2339457,6,4057837,0,1
119727,689,242521,20,103728,0,1
76709,666,8699967,13,152917,2448565,0
86827,547,5393698,11,7712271,1596222,0
69461,508,9027917,10,4464156,86249,0
96579,438,100422,18,3539518,131321,1
84567,708,2570002,22,8302758,145574,1
56333,784,1244624,17,11757434,86634,1
256817,587,9558524,31,4728436,0,1
239180,628,8931753,12,7086824,0,1
112986,768,1519102,2,432170,0,1
74778,302,615068,25,131486,58891,0
109267,340,1972220,10,171181,304374,0
75924,676,6466207,22,151317,198104,0
71889,871,5101635,30,1565389,3099715,0
304113,783,440378,23,20937756,229250,1
63421,687,425966,25,24155640,0,1
55817,775,7549220,28,9592339,459269,1
217839,701,7457306,0,772658,576292,1
42437,624,4578833,30,707242,72083,0
54658,855,267053,29,169929,19868,1
30955,713,8018472,20,1544770,0,0
46239,851,8991931,13,1612035,692088,0
40857,707,247852,22,6032388,0,1
70865,802,6646094,18,23610512,3698490,1
44580,633,1902164,22,22413772,0,1
69566,874,711553,11,1391016,318778,1
84079,380,2836919,27,59708,145456,0
164001,559,4631718,24,272360,673778,1
171941,380,3894540,2,250605,165683,0
71244,658,414218,0,6227206,325275,1
37720,704,1984690,16,134910,822409,0
44381,559,127275,14,4464010,2896957,1
48009,772,170434,23,1256993,0,1
96785,761,1118181,16,573570,2783503,1
75911,605,6765168,27,4950574,147638,0
265902,657,5863304,30,1538389,0,1
148516,778,762643,29,23446540,0,1
35972,897,6050586,23,13393701,121972,1
37547,700,4771323,23,1753029,48917,0
114073,559,7973446,0,10793844,792834,1
34364,858,5845540,13,13371338,149334,1
40166,890,8637323,22,2368392,0,0
38050,759,7439681,0,10766899,1528306,1
96695,580,1431878,25,273846,180124,1
112421,815,3361950,24,7246185,80639,1
74270,622,4942173,33,976319,25165,0
63930,770,9789498,18,3613089,4004726,0
33042,677,7420824,6,11469264,108024,1
42386,773,1350564,10,75954,0,1
145910,329,329241,4,8840118,2770332,0
59123,631,373089,9,475254,0,1
190604,738,7723063,4,19902732,0,1
190393,719,6834341,10,324162,182908,1
100315,669,4804489,0,455767,4629537,0
47081,650,187563,17,1233858,194618,1
47009,789,1079310,1,7465575,1075455,1
157845,638,252160,16,4802189,783659,1
104096,655,747378,3,5791526,1976939,1
92688,881,1255648,4,8983457,4485369,1
249074,895,1187082,26,3626149,0,1
46845,671,3116427,27,614378,115626,0
36097,767,9394101,23,14277457,0,1
168492,585,4497300,32,2453781,0,1
40427,676,4934321,28,1806132,372906,0
68710,654,8591351,19,2486703,1879514,0
67710,837,229100,21,3727311,0,1
43646,646,193278,25,184184,0,1
109446,628,1801271,16,2129245,671205,1
48628,896,247477,8,18963008,0,1
101466,405,4542997,33,338464,394271,0
267820,648,3063399,1,1692543,1947668,1
35160,497,334344,13,5424488,511273,0
102780,866,1802932,2,337768,3209407,1
30845,617,3368358,31,6717274,42364,0
58807,891,6506156,4,201112,137502,0
237317,681,4718184,35,86940,120472,1
64661,544,6930897,18,1624368,0,0
48168,818,456104,29,5203941,138950,1
89199,596,5736668,33,416740,95583,0
40323,707,1341333,16,2004011,0,1
98870,868,2127739,19,141126,883334,1
338318,800,4985739,0,1512203,1508058,1
32843,741,2215710,22,74745,96630,0
46133,730,3521178,26,130058,16966,0
88275,887,399566,21,3350251,724200,1
123263,784,4704604,21,711726,106645,1
91830,732,7551450,23,1692058,453924,0
76023,805,9233614,5,324458,109765,0
42005,495,199397,22,17190758,1073750,1
51122,647,955347,2,1034383,0,1
51801,356,9794237,24,125620,0,0
140530,700,339662,32,117056,953367,1
152643,899,2645847,13,152546,101323,1
103800,891,2380190,20,2447749,0,1
143368,562,607155,19,108681,0,1
170290,352,1593200,25,451506,0,0
278522,675,443425,10,353348,0,1
42690,539,1505893,30,1799181,865759,0
34725,717,342943,33,915868,0,1
131259,562,1350527,25,200682,763771,1
33632,731,7257174,32,253427,0,0
49484,699,5151226,31,534065,197830,0
41570,889,5383789,30,1985374,0,0
144092,632,4808943,11,16379264,4001376,1
105431,600,1381254,30,3270410,0,1
100980,835,4307459,9,2122743,431628,1
89538,833,9416785,29,6998114,0,1
47556,542,5543653,2,142301,0,0
72320,589,6555443,8,1691575,0,0
106957,764,346414,24,106349,0,1
42557,617,319571,18,234058,3956039,0
85281,507,1984424,25,2203184,65204,1
420610,724,2890418,23,9386901,1315368,1
75507,796,3651873,20,490081,0,1
125842,886,8953658,14,232394,88930,0
39552,638,484402,21,434947,175595,1
75228,749,394925,17,1066094,13608,1
62454,734,633293,22,53149,0,1
48560,844,5568061,1,151934,4172683,0
34764,731,4892531,32,60303,128349,0
169054,651,349935,15,682630,0,1
111843,437,1760063,30,18715711,0,1
82479,570,887419,7,3772167,0,1
41684,705,9980844,32,1237673,2600080,0
86227,525,425501,6,1373184,0,1
41450,681,2142281,5,664086,1100697,0
42496,432,308632,6,8263405,0,1
89813,831,311425,4,4659071,133763,1
40677,827,8906028,14,1459216,55726,0
47099,607,691061,1,18386812,388503,1
49207,612,9360114,4,1236582,1007428,0
106017,720,469051,21,5765824,377093,1
33749,768,4947341,32,8567775,547648,0
48473,736,2531624,19,12942058,336334,1
75858,822,6776895,30,14936416,997598,1
52254,790,1451320,13,1735912,170898,1
115125,318,4122407,2,2073522,1030415,0
71987,686,1685109,7,3385873,4968795,1
52827,891,8996885,13,748005,139422,0
196459,680,3231532,18,7352241,495925,1
152829,792,421207,24,163347,467920,1
405816,830,4075296,19,253799,169622,1
180681,309,9253541,2,83777,183532,0
215670,808,728438,32,621972,1694106,1
92421,672,2649884,16,7227264,1602170,1
114299,718,2697387,3,197770,747242,1
60474,302,9193573,33,17698105,603301,1
71412,870,170491,5,437720,0,1
52508,774,1282125,16,9629705,1078959,1
61556,861,5774805,10,13398641,201768,1
53577,665,498201,27,8066816,4716520,1
55563,826,5971838,32,535068,0,0
63665,780,3885171,26,1177047,0,0
117205,629,1729541,10,8348912,0,1
44177,701,5804575,17,274260,0,0
50336,765,9943153,35,3750413,0,0
70511,728,1023040,3,2009051,141768,1
39628,763,344936,8,8344904,2196355,1
198838,546,1705322,5,1930048,1114745,1
56566,896,4364055,21,15886978,493433,1
67973,806,7905932,17,825943,126564,0
61540,617,6288002,22,817942,1085131,0
130742,750,9977695,16,3058690,111975,0
222603,485,403442,6,133545,99875,0
35106,770,193489,6,348850,0,1
56413,662,8240618,4,451486,975985,0
89899,789,649266,24,267637,0,1
81478,859,385095,27,639521,107533,1
45757,663,5622119,5,3601089,163874,0
50864,862,2866421,1,1726498,0,1
41884,704,252972,9,214302,4761767,1
62417,875,533378,21,24540067,0,1
107651,748,283289,29,158942,559730,1
79755,399,573881,7,17487354,1911078,1
63368,645,8511083,24,17873078,300455,1
54887,560,923076,11,3671346,2367838,1
49354,796,6156506,21,5363003,60938,1
356406,802,8656088,2,11405325,0,1
56406,461,1448499,6,489658,4708634,0
61331,751,845303,2,4932926,87256,1
43406,818,324106,1,302338,502991,1
194490,467,4697544,3,4232083,134953,1
187886,822,6716536,31,11222295,690456,1
102383,839,8971895,23,67980,1114820,0
42082,782,3291607,21,264969,1868530,0
132205,882,1988731,17,3964377,130435,1
44444,698,4810558,6,460876,0,0
34215,748,3658490,12,16801251,1601720,1
72864,849,130789,5,1729047,0,1
34090,773,3926615,15,3143970,165542,1
49420,614,8514715,19,20965003,402609,1
42065,801,7513348,18,1746709,53815,0
69824,732,2480829,20,877958,3848039,0
67088,775,1954572,10,2395816,67861,1
64948,719,490483,6,6012342,0,1
242024,407,8460760,14,23802120,809321,1
42748,792,503727,26,111989,30845,1
44068,721,3561398,0,1293976,3551344,0
40656,672,310915,34,5335030,28737,1
50039,525,8145532,3,415963,284901,0
254925,734,3345798,9,21384647,0,1
56836,801,468243,32,2006189,96905,1
44393,729,6654724,31,15121480,606201,1
116194,755,392761,16,3775474,566398,1
79482,641,835635,32,184585,654170,1
85526,623,1779386,19,604117,280029,1
138136,793,7853693,34,716613,0,1
81372,897,4489289,32,447611,1696583,1
35531,417,430514,11,10471993,162379,1
116885,542,7333346,4,589043,137165,0
43932,679,7519252,20,408042,4053535,0
42802,826,1963459,24,1059329,0,1
60088,306,1031843,32,418694,1374648,0
294636,784,1857191,29,1209390,60951,1
90325,759,3582240,26,13778668,4428175,1
51702,838,325407,15,4261444,0,1
349279,652,191193,13,196971,0,1
89789,629,1518346,13,903461,70801,1
42130,741,8526878,18,582122,0,0
39247,323,620185,7,3072664,422786,1
36418,572,2669752,15,2425427,4457224,0
95593,842,4692459,5,15621728,160995,1
67351,397,7590313,5,7445402,0,0
70433,773,1837837,35,1208333,1815669,1
89891,773,1017360,9,15387602,662136,1
65288,619,998367,30,85182,22163,1
35766,638,7867856,18,17595103,1538841,1
35128,657,320231,3,782914,1073357,1
180894,848,1385254,27,2568155,1057849,1
116481,558,384509,22,8546462,79277,1
37771,751,347156,11,8569030,169364,1
44002,691,5450143,12,5677171,0,1
40624,512,8810294,2,698929,174494,0
75816,565,1722229,24,23473508,1196284,1
56191,664,537401,27,1195490,104535,1
157120,369,7602241,12,22551919,52249,1
49839,900,3797342,0,9641187,665365,0
95410,774,511911,17,389914,1002815,1
45251,824,450750,15,574302,718575,1
488108,825,5687868,7,24030516,225116,1
291490,759,1634702,6,11484303,407290,1
32217,842,1191520,26,3967450,616272,1
45142,733,275395,16,564408,13714,1
42023,600,2903814,10,17059772,0,1
71549,627,2517272,18,6350187,0,1
68842,898,3978885,0,6091912,3166069,0
31888,588,5644409,19,319052,4154440,0
85527,454,1843938,15,163728,99714,0
82663,742,6774756,14,922053,581686,0
162519,704,6678711,23,4998930,118222,1
39207,798,1200473,13,2896407,3687597,1
107101,684,4342127,9,7118872,0,1
35115,509,252304,2,12745679,727811,1
31616,790,8359275,19,1125609,4102616,0
79398,597,1219895,25,328556,575619,1
284320,887,7820600,16,20525571,0,1
90761,870,5281544,23,2585288,0,1
252191,609,6808001,13,281031,0,1
76964,737,5353016,2,1842017,576388,0
104825,683,200541,11,5904610,4168525,1
87559,678,150648,6,1365337,4098860,1
124561,321,5392933,8,1886057,1453514,0
69865,641,1951378,3,4520444,951555,1
58427,576,427034,17,1637660,0,1
148723,584,1979075,1,2873304,1095401,1
37014,858,5804577,5,11024694,0,1
191623,727,298221,32,1681298,0,1
112121,528,237200,3,4943420,3011073,0
30844,786,4874791,34,189452,147099,0
266725,878,4016737,28,430900,0,1
44761,726,800171,35,220140,345733,1
87873,558,7672145,13,2391160,0,0
151845,819,6153951,19,1020070,568850,1
94820,616,5599277,23,779865,466781,1
175997,827,425406,29,4283764,0,1
79021,885,1869605,22,1066062,138613,1
95177,689,231694,8,95767,1884981,1
58114,795,6961379,34,1740812,0,0
61889,699,1504417,33,337941,1569595,0
74585,791,8866794,19,4083918,74767,0
75334,684,1767932,35,818672,1727914,1
90549,765,364273,11,7335018,1997651,1
42596,785,1412635,1,5030096,282272,1
114814,867,346022,5,133633,3471554,1
67599,665,1224170,30,21125545,34761,1
176980,578,1062554,19,12311319,69683,1
136975,605,1162284,19,1985700,0,1
149344,376,1881249,0,78393,64424,0
45918,716,267495,19,399787,601568,1
95227,900,1304096,23,14319198,0,1
40065,788,2647765,8,415299,0,0
40033,797,4669694,32,17920418,1485586,1
67737,819,4264310,8,190698,0,0
228845,519,354140,6,2886354,850637,1
76469,637,8073894,20,471096,1939681,0
34463,501,257850,27,107773,0,0
114582,550,186303,31,1503578,0,1
34386,890,190630,32,391236,1528844,1
119647,628,3670270,13,6461099,602742,1
229238,767,1607701,9,184529,114426,1
212023,844,1430466,9,5155687,172028,1
54222,558,3134489,7,6639855,519972,1
46615,829,343484,32,1563012,46265,1
324040,644,851661,0,632342,0,1
45203,754,9383520,9,2639932,191082,0
40941,844,8019727,23,2318294,46872,0
71534,656,8284397,27,6775314,779068,0
199359,650,5519399,19,1933872,145378,1
190137,757,3445013,27,2403733,197136,1
42753,451,2205838,30,478321,102001,0
200541,770,6203212,30,1765094,2285584,1
199975,544,845393,5,1988302,4352521,0
47736,564,4633894,27,2683500,0,0
101052,817,2475144,22,2108211,0,1
65142,571,4037263,4,17817789,0,1
111873,633,304974,20,4816548,0,1
87366,849,180464,14,4637465,325145,1
40307,871,1930287,20,780275,1327824,1
53113,829,157431,14,4743429,0,1
43385,554,236413,6,1021103,39574,1
58004,874,1871614,3,21462356,0,1
441786,881,1905734,16,14724598,1611042,1
86632,590,980832,5,1367811,1976902,1
130499,781,3485787,24,6217429,81273,1
83622,581,2056010,34,463731,157532,1
45149,540,1465095,9,467657,0,0
33975,601,1651982,3,20399021,444090,1
39995,813,4970870,28,132737,25782,0
31564,677,3415177,16,237045,63703,0
45870,601,1463170,25,1404588,121875,1
48602,853,394501,12,3583305,878634,1
47635,322,317639,1,377611,392248,0
65832,713,7061908,9,19011707,26694,1
97916,717,3444299,4,943323,0,1
36296,781,3169945,12,854954,661789,0
33140,524,200794,32,7329875,0,1
87774,370,3819351,22,2425843,144182,1
32215,765,5540833,32,298753,1533652,0
44780,785,385819,11,20392599,646397,1
167263,353,4102397,22,852805,304091,0
248949,799,3154490,32,848805,346460,1
48592,640,1537914,22,106924,0,1
43731,658,4823290,25,16621002,0,1
40376,697,3996499,31,441826,1885504,0
491995,828,330401,18,106660,438245,1
76274,657,6233866,1,17171505,144436,1
72598,559,4816527,16,1800440,121267,0
131406,667,6162774,30,2377835,846258,1
148846,500,481868,33,6601625,119564,1
260895,641,2379875,26,1269161,3608819,1
173497,477,3631217,6,2824432,1895419,0
40697,544,9398592,20,244408,56563,0
78725,533,4738744,19,3513423,4802763,0
116763,520,9082497,21,17793667,1813501,1
37054,680,8023195,13,6001692,1301131,0
34969,611,6666860,22,751386,2278156,0
38510,872,113850,25,7334234,0,1
32831,718,1422747,9,95984,1249104,0
35875,727,8364265,5,2661963,0,0
99677,656,330192,2,4027217,386983,1
154830,491,254713,33,4643509,0,1
102834,600,1761472,28,4250335,1881428,1
33829,505,1711207,34,1290844,516637,0
74740,747,3937431,34,3189870,3241882,0
70831,794,1453876,31,1727965,279756,1
113272,796,3870056,19,702512,0,1
69343,500,626222,23,399380,1510774,0
243794,787,1891063,23,4132958,106945,1
38828,692,448894,35,9458751,451210,1
159546,776,6332165,29,530724,0,1
66777,335,9886052,3,1743592,0,0
62327,867,4710292,21,13859792,1612926,1
71066,305,355047,25,19367330,1920195,1
89717,606,326557,16,1966156,1225670,1
67066,528,1293934,22,784530,262568,1
71889,500,662971,31,337558,107515,1
390885,661,1940635,13,5508312,2086851,1
94302,743,1710714,35,138792,1424347,1
69409,786,7803555,5,13040355,1707276,1
69820,473,2049459,18,1700532,0,1
37790,630,3376074,33,361960,15304,0
100299,557,9787299,32,21534167,522240,1
83763,735,5376088,14,554221,57454,0
50963,742,862833,3,977944,0,1
110359,408,2560283,29,1712382,0,1
31591,761,6722639,14,475791,1576189,0
41963,565,6918882,2,71641,326382,0
40774,744,1115248,19,488622,139398,1
145275,635,2625194,11,9162012,49587,1
168415,510,3910250,27,206244,0,0
393100,318,356935,13,1204825,787990,1
185466,753,1781196,0,1381491,1119941,1
49463,580,5047497,18,1992180,0,0
56156,530,4030559,33,1912174,716543,0
96019,877,3607605,16,16147485,0,1
208921,746,1088737,30,259962,183753,1
77429,560,880640,14,1714334,679031,1
45191,429,2939086,21,850927,408137,0
41850,614,4000968,33,767106,1636668,0
93444,504,5499419,12,3742024,4915635,0
42142,875,350524,19,3978362,0,1
326204,803,7502128,13,3864508,47048,1
258719,561,1400145,7,6817977,0,1
64596,567,487164,27,11918481,0,1
85551,805,309684,1,486747,2703234,1
62033,841,496588,25,4379172,3905973,1
31364,753,8507511,21,1764601,133077,0
32614,805,7416017,25,1858828,78315,0
170384,886,1987626,5,342616,187756,1
56793,520,416881,23,401849,120676,1
38081,846,146566,22,238984,780820,1
72223,594,9432786,19,1653803,164373,0
191192,433,408978,20,1926661,667134,1
168315,514,418577,22,330099,0,1
42984,769,1994457,28,21366246,3406340,1
56139,789,1316665,32,18623899,0,1
274714,895,3743130,25,1527087,13160,1
98071,747,6697669,9,7547849,443688,1
78252,668,4463095,15,302820,1090975,0
43902,661,6658092,6,1690821,0,0
97892,720,5878244,9,4074267,17128,0
174329,815,3761636,17,364274,549813,1
92639,890,417250,13,521731,0,1
171943,668,5253614,28,433145,0,1
34885,658,7334113,26,3377380,0,0
88524,629,279296,30,21098432,0,1
142282,832,4336748,12,11569839,0,1
74298,305,8699315,32,101000,0,0
109691,863,1524877,21,2910501,659284,1
49955,412,4325881,1,264499,170058,0
252135,439,459820,28,887335,0,1
256423,407,2941077,8,8796738,2155300,1
44400,756,247018,2,147450,133005,1
355550,787,7319943,27,79067,1850754,1
82744,743,3461051,8,587250,0,1
138361,835,591809,30,8632338,1477510,1
104414,854,137990,16,4076044,33685,1
36339,309,9505558,19,56236,169495,0
103862,551,1433220,13,2385214,184147,1
92910,488,389508,31,20671591,630432,1
62512,706,1594088,34,20022247,2351618,1
42113,443,9744321,7,10840028,0,1
116026,825,5025777,17,20166275,4038894,1
448780,854,3508645,7,750998,186453,1
44768,456,6625884,14,1021629,4213453,0
179277,618,157656,15,21471743,0,1
181722,595,1920898,2,2802220,0,1
111229,439,1545606,5,19810160,0,1
